         y    <dsig|+1,0>         err[1]    <dsig|+2,0>         err[2]      <ALL|0,0>         err[3]     <ALL|+1,0>         err[4]   <dsig|0,+1>          err[5]   <dsig|+1,-1>         err[6]    dsig|+1,+1>         err[7]  <dsig|+2,+1>          err[8]  <dsig|+2,-1>          err[9]     <ALL|0,+1>        err[10]    <ALL|+1,-1>        err[11]    <ALL|+1,+1>        err[12]           AUzi        err[13]        AUcfqzi        err[14]       AUc2fqzi        err[15]           ALzi        err[16]        ALcfqzi        err[17]       BUcf12zi        err[18]    BUcfqmf12zi        err[19]    BUcfqpf12zi        err[20]   BUc2fqmf12zi        err[21]   BUc2fqpf12zi        err[22]       BLcf12zi        err[23]    BLcfqmf12zi        err[24]    BLcfqpf12zi        err[25]        time[s]     neval      fail
     0.725       0.123528    6.96509e-05      0.0798487    4.93709e-05     -0.0696626    3.71619e-05     -0.0117177    6.82949e-06      0.0540637    2.89088e-05     -0.0333343    2.05427e-05      0.0333343    2.05427e-05      0.0192477     1.0705e-05      0.0192477     1.0705e-05    -0.00485342    2.50866e-06     0.00276968    1.53882e-06    -0.00276968    1.53882e-06      0.0462735    1.45147e-05     0.00285804    1.33912e-06     0.00369488    1.96876e-06    -0.00322353    1.39093e-06    -0.00027111    1.33177e-07     0.00250172    1.08337e-06     -0.0015425    8.18233e-07      0.0015425    8.18233e-07    0.000890659    4.09056e-07    0.000890659    4.09056e-07   -0.000224585    9.22656e-08    0.000128163    5.87729e-08   -0.000128163    5.87729e-08        1.85007  10000000         1
     0.726       0.123325    6.94644e-05      0.0796308    4.91852e-05     -0.0697198     3.7155e-05     -0.0117122    6.81541e-06      0.0542143    2.89321e-05     -0.0332787    2.04895e-05      0.0332787    2.04895e-05      0.0191962    1.06636e-05      0.0191962    1.06636e-05    -0.00485632    2.50793e-06      0.0027682    1.53569e-06     -0.0027682    1.53569e-06      0.0461782    1.44666e-05     0.00284745    1.33291e-06     0.00367721    1.95746e-06    -0.00321953    1.38799e-06   -0.000270423    1.32611e-07     0.00250352     1.0816e-06    -0.00153675    8.14529e-07     0.00153675    8.14529e-07    0.000886445    4.06652e-07    0.000886445    4.06652e-07   -0.000224256    9.20687e-08     0.00012783    5.85261e-08    -0.00012783    5.85261e-08        1.85476  10000000         1
     0.727        0.12312    6.93374e-05      0.0794126    4.90417e-05     -0.0697774    3.71779e-05     -0.0117065    6.81093e-06      0.0543649    2.89813e-05     -0.0332226    2.04526e-05      0.0332226    2.04526e-05      0.0191446    1.06322e-05      0.0191446    1.06322e-05    -0.00485923    2.50892e-06      0.0027667    1.53456e-06     -0.0027667    1.53456e-06       0.046083    1.44315e-05     0.00283686    1.32785e-06     0.00365957    1.94785e-06    -0.00321555    1.38609e-06   -0.000269735    1.32261e-07      0.0025053     1.0808e-06      -0.001531    8.11458e-07       0.001531    8.11458e-07    0.000882238    4.04634e-07    0.000882238    4.04634e-07   -0.000223928    9.19237e-08    0.000127498    5.83668e-08   -0.000127498    5.83668e-08        4.34355  10000000         1
     0.728       0.122915    6.92368e-05      0.0791937    4.89178e-05     -0.0698351    3.72179e-05     -0.0117007    6.80888e-06      0.0545161    2.90406e-05     -0.0331665    2.04221e-05      0.0331665    2.04221e-05      0.0190928    1.06061e-05      0.0190928    1.06061e-05    -0.00486214    2.51106e-06     0.00276516    1.53402e-06    -0.00276516    1.53402e-06      0.0459881     1.4404e-05     0.00282631    1.32323e-06     0.00364197    1.93898e-06    -0.00321158     1.3848e-06   -0.000269046    1.31951e-07     0.00250709    1.08028e-06    -0.00152526    8.08592e-07     0.00152526    8.08592e-07     0.00087804    4.02828e-07     0.00087804    4.02828e-07   -0.000223601    9.18179e-08    0.000127164    5.82277e-08   -0.000127164    5.82277e-08        1.90115  10000000         1
     0.729       0.122709    6.91177e-05      0.0789745    4.87803e-05     -0.0698924    3.72459e-05     -0.0116949    6.80499e-06      0.0546675    2.90944e-05     -0.0331101    2.03875e-05      0.0331101    2.03875e-05      0.0190409    1.05762e-05      0.0190409    1.05762e-05    -0.00486503    2.51237e-06     0.00276362    1.53304e-06    -0.00276362    1.53304e-06      0.0458935    1.43718e-05     0.00281577    1.31831e-06     0.00362442    1.92964e-06    -0.00320761    1.38307e-06   -0.000268359     1.3161e-07     0.00250888    1.07963e-06    -0.00151954    8.05612e-07     0.00151954    8.05612e-07    0.000873853    4.00881e-07    0.000873853    4.00881e-07   -0.000223273    9.16825e-08    0.000126832    5.80732e-08   -0.000126832    5.80732e-08        1.84702  10000000         1
      0.73       0.122502    6.90033e-05      0.0787546    4.86474e-05     -0.0699499    3.72786e-05     -0.0116889    6.80163e-06      0.0548195    2.91494e-05     -0.0330536    2.03538e-05      0.0330536    2.03538e-05      0.0189889    1.05476e-05      0.0189889    1.05476e-05    -0.00486794    2.51396e-06     0.00276204    1.53218e-06    -0.00276204    1.53218e-06      0.0457992    1.43411e-05     0.00280526    1.31349e-06      0.0036069    1.92053e-06    -0.00320365    1.38154e-06    -0.00026767     1.3128e-07     0.00251069    1.07899e-06    -0.00151383    8.02664e-07     0.00151383    8.02664e-07    0.000869674    3.98995e-07    0.000869674    3.98995e-07   -0.000222948    9.15581e-08    0.000126499    5.79241e-08   -0.000126499    5.79241e-08        1.85225  10000000         1
     0.731       0.122295    6.88948e-05      0.0785344    4.85175e-05      -0.070007    3.73155e-05     -0.0116829    6.79905e-06      0.0549716    2.92057e-05     -0.0329969    2.03206e-05      0.0329969    2.03206e-05      0.0189368    1.05203e-05      0.0189368    1.05203e-05    -0.00487081    2.51587e-06     0.00276047    1.53152e-06    -0.00276047    1.53152e-06       0.045705    1.43121e-05     0.00279475    1.30878e-06     0.00358941    1.91152e-06    -0.00319967    1.38016e-06   -0.000266983    1.30965e-07     0.00251247    1.07834e-06    -0.00150812    7.99723e-07     0.00150812    7.99723e-07    0.000865504     3.9717e-07    0.000865504     3.9717e-07    -0.00022262    9.14467e-08    0.000126167    5.77828e-08   -0.000126167    5.77828e-08        1.85483  10000000         1
     0.732       0.122088    6.87892e-05      0.0783134    4.83886e-05     -0.0700645    3.73515e-05     -0.0116767    6.79623e-06      0.0551242    2.92651e-05       -0.03294    2.02888e-05        0.03294    2.02888e-05      0.0188844    1.04928e-05      0.0188844    1.04928e-05    -0.00487372     2.5177e-06     0.00275884    1.53081e-06    -0.00275884    1.53081e-06      0.0456113    1.42838e-05     0.00278429    1.30415e-06     0.00357198    1.90259e-06    -0.00319573    1.37871e-06   -0.000266294    1.30645e-07     0.00251429    1.07786e-06    -0.00150244    7.96859e-07     0.00150244    7.96859e-07    0.000861343    3.95336e-07    0.000861343    3.95336e-07   -0.000222297    9.13288e-08    0.000125834    5.76389e-08   -0.000125834    5.76389e-08        1.85364  10000000         1
     0.733       0.121879    6.86795e-05      0.0780922    4.82578e-05     -0.0701217    3.73857e-05     -0.0116704    6.79301e-06      0.0552771    2.93235e-05      -0.032883     2.0256e-05       0.032883     2.0256e-05       0.018832    1.04649e-05       0.018832    1.04649e-05     -0.0048766    2.51941e-06     0.00275721       1.53e-06    -0.00275721       1.53e-06      0.0455177    1.42547e-05     0.00277384    1.29945e-06     0.00355458    1.89363e-06    -0.00319178     1.3772e-06   -0.000265606    1.30318e-07     0.00251609    1.07733e-06    -0.00149676    7.93969e-07     0.00149676    7.93969e-07    0.000857192    3.93492e-07    0.000857192    3.93492e-07   -0.000221972     9.1207e-08    0.000125502    5.74914e-08   -0.000125502    5.74914e-08        1.88686  10000000         1
     0.734       0.121671    6.86096e-05      0.0778704    4.81639e-05     -0.0701782    3.74593e-05     -0.0116641    6.79205e-06      0.0554307    2.93912e-05     -0.0328259    2.02322e-05      0.0328259    2.02322e-05      0.0187795    1.04449e-05      0.0187795    1.04449e-05    -0.00487942    2.52368e-06     0.00275555    1.52983e-06    -0.00275555    1.52983e-06      0.0454246    1.42367e-05     0.00276342    1.29543e-06     0.00353723    1.88615e-06    -0.00318782    1.37737e-06   -0.000264918    1.30013e-07     0.00251792    1.07689e-06     -0.0014911    7.91351e-07      0.0014911    7.91351e-07    0.000853052    3.91955e-07    0.000853052    3.91955e-07   -0.000221645    9.11921e-08     0.00012517    5.73598e-08    -0.00012517    5.73598e-08        1.88129  10000000         1
     0.735       0.121461    6.85069e-05      0.0776479    4.80374e-05     -0.0702349    3.74972e-05     -0.0116577    6.78941e-06      0.0555844    2.94533e-05     -0.0327685    2.02012e-05      0.0327685    2.02012e-05      0.0187268     1.0418e-05      0.0187268     1.0418e-05    -0.00488226    2.52568e-06     0.00275387    1.52917e-06    -0.00275387    1.52917e-06      0.0453317    1.42098e-05     0.00275301    1.29088e-06     0.00351991     1.8774e-06    -0.00318387    1.37598e-06   -0.000264231    1.29697e-07     0.00251974    1.07649e-06    -0.00148545    7.88539e-07     0.00148545    7.88539e-07    0.000848918    3.90158e-07    0.000848918    3.90158e-07   -0.000221321    9.10809e-08    0.000124838    5.72181e-08   -0.000124838    5.72181e-08        1.85719  10000000         1
     0.736        0.12125    6.83974e-05      0.0774251    4.78962e-05     -0.0702915    3.75305e-05     -0.0116512     6.7861e-06      0.0557385    2.95112e-05      -0.032711    2.01649e-05       0.032711    2.01649e-05       0.018674    1.03889e-05       0.018674    1.03889e-05     -0.0048851     2.5274e-06     0.00275218    1.52833e-06    -0.00275218    1.52833e-06       0.045239      1.418e-05     0.00274263    1.28629e-06     0.00350264    1.86804e-06    -0.00317992    1.37448e-06   -0.000263544    1.29375e-07     0.00252156    1.07596e-06    -0.00147981    7.85514e-07     0.00147981    7.85514e-07    0.000844795    3.88286e-07    0.000844795    3.88286e-07   -0.000220997    9.09647e-08    0.000124506    5.70731e-08   -0.000124506    5.70731e-08        1.85102  10000000         1
     0.737       0.121039    6.83151e-05      0.0772022     4.7754e-05     -0.0703482    3.75585e-05     -0.0116445    6.78789e-06       0.055893    2.95857e-05     -0.0326534    2.01318e-05      0.0326534    2.01318e-05      0.0186211    1.03633e-05      0.0186211    1.03633e-05    -0.00488795    2.52891e-06     0.00275045    1.52853e-06    -0.00275045    1.52853e-06      0.0451468    1.41551e-05     0.00273227    1.28227e-06     0.00348543    1.85846e-06    -0.00317599    1.37245e-06   -0.000262856    1.29174e-07     0.00252339    1.07617e-06     -0.0014742    7.82582e-07      0.0014742    7.82582e-07    0.000840684    3.86556e-07    0.000840684    3.86556e-07   -0.000220675     9.0819e-08    0.000124174    5.69769e-08   -0.000124174    5.69769e-08        1.85187  10000000         1
     0.738       0.120827    6.82034e-05      0.0769784    4.76189e-05     -0.0704045     3.7591e-05     -0.0116378    6.78453e-06       0.056048     2.9645e-05     -0.0325956    2.00977e-05      0.0325956    2.00977e-05       0.018568    1.03346e-05       0.018568    1.03346e-05    -0.00489078    2.53058e-06      0.0027487    1.52769e-06     -0.0027487    1.52769e-06      0.0450548    1.41259e-05     0.00272193    1.27765e-06     0.00346825    1.84948e-06    -0.00317206     1.3709e-06   -0.000262169    1.28853e-07     0.00252523     1.0757e-06    -0.00146859    7.79693e-07     0.00146859    7.79693e-07     0.00083658    3.84717e-07     0.00083658    3.84717e-07   -0.000220353    9.06997e-08    0.000123842    5.68325e-08   -0.000123842    5.68325e-08        1.85558  10000000         1
     0.739       0.120615     6.8099e-05      0.0767539    4.74922e-05     -0.0704611    3.76298e-05      -0.011631    6.78188e-06      0.0562031     2.9708e-05     -0.0325376    2.00662e-05      0.0325376    2.00662e-05      0.0185149    1.03077e-05      0.0185149    1.03077e-05    -0.00489363    2.53261e-06     0.00274694    1.52702e-06    -0.00274694    1.52702e-06      0.0449629    1.40995e-05     0.00271161    1.27312e-06     0.00345108    1.84086e-06    -0.00316814    1.36957e-06   -0.000261482    1.28541e-07     0.00252706    1.07531e-06    -0.00146298    7.76895e-07     0.00146298    7.76895e-07    0.000832481     3.8295e-07    0.000832481     3.8295e-07   -0.000220032    9.05896e-08     0.00012351    5.66926e-08    -0.00012351    5.66926e-08         1.8502  10000000         1
      0.74       0.120403    6.79833e-05       0.076529    4.73603e-05     -0.0705178    3.76621e-05     -0.0116241    6.77827e-06      0.0563586    2.97694e-05     -0.0324794     2.0034e-05      0.0324794     2.0034e-05      0.0184616    1.02788e-05      0.0184616    1.02788e-05    -0.00489648    2.53424e-06     0.00274516    1.52612e-06    -0.00274516    1.52612e-06      0.0448711    1.40706e-05      0.0027013     1.2684e-06     0.00343394    1.83209e-06    -0.00316421    1.36799e-06   -0.000260794    1.28214e-07     0.00252887    1.07493e-06    -0.00145738    7.74116e-07     0.00145738    7.74116e-07    0.000828391     3.8111e-07    0.000828391     3.8111e-07    -0.00021971    9.04665e-08    0.000123178    5.65454e-08   -0.000123178    5.65454e-08        1.84865  10000000         1
     0.741       0.120189     6.7914e-05      0.0763035    4.72693e-05      -0.070574    3.77312e-05     -0.0116171    6.78084e-06      0.0565146    2.98446e-05     -0.0324209    2.00121e-05      0.0324209    2.00121e-05      0.0184081    1.02596e-05      0.0184081    1.02596e-05     -0.0048993    2.53792e-06     0.00274335     1.5266e-06    -0.00274335     1.5266e-06      0.0447799     1.4053e-05     0.00269103    1.26452e-06     0.00341686    1.82501e-06     -0.0031603    1.36789e-06   -0.000260107    1.28012e-07     0.00253072    1.07486e-06     -0.0014518    7.71678e-07      0.0014518    7.71678e-07    0.000824313    3.79673e-07    0.000824313    3.79673e-07    -0.00021939    9.04188e-08    0.000122847    5.64533e-08   -0.000122847    5.64533e-08        1.86093  10000000         1
     0.742       0.119975    6.78599e-05      0.0760775    4.71832e-05     -0.0706303    3.78076e-05     -0.0116101    6.78392e-06      0.0566708    2.99294e-05     -0.0323623    1.99937e-05      0.0323623    1.99937e-05      0.0183545    1.02435e-05      0.0183545    1.02435e-05    -0.00490213    2.54238e-06     0.00274152    1.52731e-06    -0.00274152    1.52731e-06      0.0446887    1.40415e-05     0.00268077    1.26081e-06      0.0033998    1.81793e-06    -0.00315638    1.36788e-06   -0.000259419    1.27801e-07     0.00253255    1.07504e-06    -0.00144623    7.69309e-07     0.00144623    7.69309e-07     0.00082024    3.78325e-07     0.00082024    3.78325e-07    -0.00021907     9.0391e-08    0.000122515    5.63622e-08   -0.000122515    5.63622e-08        1.84918  10000000         1
     0.743       0.119759    6.75747e-05      0.0758518    4.69414e-05     -0.0706855     3.7752e-05     -0.0116028     6.7681e-06      0.0568279    2.98635e-05     -0.0323039    1.98989e-05      0.0323039    1.98989e-05      0.0183008    1.01912e-05      0.0183008    1.01912e-05    -0.00490487    2.53767e-06     0.00273965    1.52342e-06    -0.00273965    1.52342e-06      0.0445984    1.39618e-05     0.00267053    1.25367e-06     0.00338287    1.80589e-06    -0.00315246    1.36412e-06   -0.000258733    1.27347e-07     0.00253444    1.06974e-06     -0.0014407    7.64307e-07      0.0014407    7.64307e-07    0.000816188     3.7589e-07    0.000816188     3.7589e-07    -0.00021875    9.01065e-08    0.000122184    5.61519e-08   -0.000122184    5.61519e-08        1.85711  10000000         1
     0.744       0.119544    6.74571e-05       0.075625    4.68004e-05     -0.0707413    3.77811e-05     -0.0115955    6.76394e-06      0.0569851    2.99252e-05     -0.0322451     1.9864e-05      0.0322451     1.9864e-05       0.018247    1.01607e-05       0.018247    1.01607e-05    -0.00490765    2.53911e-06     0.00273777    1.52238e-06    -0.00273777    1.52238e-06       0.044508    1.39321e-05     0.00266032    1.24904e-06     0.00336592    1.79687e-06    -0.00314855    1.36246e-06   -0.000258046    1.27016e-07     0.00253629    1.06943e-06    -0.00143516    7.61464e-07     0.00143516    7.61464e-07    0.000812138    3.74013e-07    0.000812138    3.74013e-07    -0.00021843      8.998e-08    0.000121853    5.60026e-08   -0.000121853    5.60026e-08        1.84989  10000000         1
     0.745       0.119328    6.73557e-05      0.0753973    4.66711e-05     -0.0707973     3.7822e-05     -0.0115881    6.76126e-06      0.0571426    2.99935e-05     -0.0321859    1.98325e-05      0.0321859    1.98325e-05       0.018193    1.01335e-05       0.018193    1.01335e-05    -0.00491045    2.54134e-06     0.00273587    1.52171e-06    -0.00273587    1.52171e-06      0.0444178    1.39071e-05     0.00265013    1.24468e-06     0.00334898    1.78828e-06    -0.00314466    1.36121e-06   -0.000257359    1.26709e-07     0.00253815    1.06927e-06    -0.00142963    7.58717e-07     0.00142963    7.58717e-07    0.000808093    3.72264e-07    0.000808093    3.72264e-07   -0.000218112    8.98805e-08    0.000121522    5.58651e-08   -0.000121522    5.58651e-08        1.85136  10000000         1
     0.746        0.11911    6.72327e-05      0.0751698    4.65265e-05     -0.0708522    3.78412e-05     -0.0115806    6.75525e-06      0.0573007    3.00588e-05     -0.0321268    1.97993e-05      0.0321268    1.97993e-05      0.0181389    1.01005e-05      0.0181389    1.01005e-05    -0.00491318    2.54231e-06     0.00273395    1.52025e-06    -0.00273395    1.52025e-06      0.0443282    1.38772e-05     0.00263997    1.23997e-06     0.00333214    1.77918e-06    -0.00314075    1.35906e-06   -0.000256673    1.26336e-07     0.00254004    1.06917e-06    -0.00142412    7.55997e-07     0.00142412    7.55997e-07    0.000804064    3.70277e-07    0.000804064    3.70277e-07   -0.000217792    8.97314e-08    0.000121191    5.56955e-08   -0.000121191    5.56955e-08        115.059  10000000         1
     0.747       0.118893    6.71381e-05      0.0749413    4.64011e-05     -0.0709083    3.78856e-05      -0.011573    6.75303e-06      0.0574589    3.01334e-05     -0.0320673    1.97703e-05      0.0320673    1.97703e-05      0.0180847     1.0074e-05      0.0180847     1.0074e-05    -0.00491598    2.54474e-06       0.002732    1.51969e-06      -0.002732    1.51969e-06      0.0442384    1.38545e-05     0.00262981    1.23573e-06     0.00331528    1.77076e-06    -0.00313687    1.35789e-06   -0.000255985    1.26035e-07     0.00254189    1.06926e-06    -0.00141861    7.53359e-07     0.00141861    7.53359e-07    0.000800037    3.68556e-07    0.000800037    3.68556e-07   -0.000217475     8.9635e-08    0.000120859     5.5561e-08   -0.000120859     5.5561e-08        1.87751  10000000         1
     0.748       0.118675    6.70274e-05      0.0747124    4.62668e-05     -0.0709633    3.79239e-05     -0.0115653     6.7499e-06      0.0576176    3.01985e-05     -0.0320078    1.97367e-05      0.0320078    1.97367e-05      0.0180303    1.00456e-05      0.0180303    1.00456e-05    -0.00491872    2.54677e-06     0.00273003    1.51891e-06    -0.00273003    1.51891e-06       0.044149     1.3828e-05     0.00261968    1.23125e-06     0.00329848    1.76211e-06    -0.00313296    1.35661e-06   -0.000255299    1.25727e-07     0.00254376    1.06899e-06    -0.00141311    7.50576e-07     0.00141311    7.50576e-07    0.000796022    3.66786e-07    0.000796022    3.66786e-07   -0.000217157    8.95324e-08    0.000120528     5.5423e-08   -0.000120528     5.5423e-08        1.85317  10000000         1
     0.749       0.118455    6.70006e-05      0.0744832    4.61636e-05     -0.0710187    3.79967e-05     -0.0115576    6.74877e-06      0.0577764    3.03044e-05     -0.0319479    1.97218e-05      0.0319479    1.97218e-05      0.0179759    1.00248e-05      0.0179759    1.00248e-05    -0.00492146    2.55163e-06     0.00272805    1.51876e-06    -0.00272805    1.51876e-06      0.0440599     1.3822e-05     0.00260956    1.22819e-06     0.00328172    1.75417e-06    -0.00312907    1.35615e-06   -0.000254612    1.25397e-07     0.00254562    1.07006e-06    -0.00140762    7.48373e-07     0.00140762    7.48373e-07    0.000792015    3.65181e-07    0.000792015    3.65181e-07   -0.000216839    8.95093e-08    0.000120198    5.52807e-08   -0.000120198    5.52807e-08        1.85366  10000000         1
      0.75       0.118236    6.69184e-05      0.0742532    4.60515e-05     -0.0710739    3.80516e-05     -0.0115496    6.74748e-06      0.0579359    3.03846e-05      -0.031888    1.96964e-05       0.031888    1.96964e-05      0.0179213    1.00011e-05      0.0179213    1.00011e-05     -0.0049242    2.55472e-06     0.00272603    1.51842e-06    -0.00272603    1.51842e-06       0.043971    1.38035e-05     0.00259948    1.22418e-06     0.00326499    1.74637e-06    -0.00312519    1.35535e-06   -0.000253925     1.2511e-07      0.0025475    1.07026e-06    -0.00140215    7.45879e-07     0.00140215    7.45879e-07    0.000788016    3.63581e-07    0.000788016    3.63581e-07   -0.000216522    8.94359e-08    0.000119866    5.51528e-08   -0.000119866    5.51528e-08        1.87675  10000000         1
     0.751       0.118016    6.68188e-05      0.0740231    4.59235e-05     -0.0711286    3.80928e-05     -0.0115416    6.74469e-06      0.0580957    3.04566e-05      -0.031828    1.96656e-05       0.031828    1.96656e-05      0.0178665    9.97405e-06      0.0178665    9.97405e-06    -0.00492692    2.55702e-06     0.00272399    1.51773e-06    -0.00272399    1.51773e-06      0.0438825    1.37801e-05     0.00258941    1.21993e-06     0.00324832    1.73801e-06     -0.0031213    1.35409e-06   -0.000253238    1.24805e-07     0.00254939    1.07021e-06    -0.00139669    7.43211e-07     0.00139669    7.43211e-07    0.000784029    3.61875e-07    0.000784029    3.61875e-07   -0.000216206    8.93375e-08    0.000119536    5.50164e-08   -0.000119536    5.50164e-08        7.41654  10000000         1
     0.752       0.117795    6.67211e-05      0.0737919    4.57969e-05     -0.0711838    3.81349e-05     -0.0115335    6.74193e-06      0.0582557    3.05295e-05     -0.0317675    1.96349e-05      0.0317675    1.96349e-05      0.0178116    9.94735e-06      0.0178116    9.94735e-06    -0.00492964    2.55937e-06     0.00272193    1.51706e-06    -0.00272193    1.51706e-06      0.0437941    1.37575e-05     0.00257935    1.21571e-06     0.00323165    1.72973e-06    -0.00311743    1.35282e-06   -0.000252551    1.24498e-07     0.00255126    1.07017e-06    -0.00139123    7.40546e-07     0.00139123    7.40546e-07    0.000780044    3.60183e-07    0.000780044    3.60183e-07   -0.000215889    8.92392e-08    0.000119205    5.48796e-08   -0.000119205    5.48796e-08        7.90181  10000000         1
     0.753       0.117573    6.66181e-05      0.0735602    4.56663e-05     -0.0712389    3.81741e-05     -0.0115253    6.73875e-06      0.0584162    3.06017e-05     -0.0317069    1.96032e-05      0.0317069    1.96032e-05      0.0177566    9.91969e-06      0.0177566    9.91969e-06     -0.0049324    2.56149e-06     0.00271984    1.51628e-06    -0.00271984    1.51628e-06       0.043706    1.37338e-05     0.00256933    1.21142e-06     0.00321503    1.72133e-06    -0.00311357    1.35146e-06   -0.000251863    1.24187e-07     0.00255314    1.07014e-06    -0.00138578    7.37868e-07     0.00138578    7.37868e-07    0.000776071    3.58463e-07    0.000776071    3.58463e-07   -0.000215575    8.91327e-08    0.000118873    5.47405e-08   -0.000118873    5.47405e-08        8.42181  10000000         1
     0.754       0.117351    6.65446e-05      0.0733282    4.55503e-05     -0.0712938    3.82272e-05      -0.011517    6.73752e-06      0.0585771    3.06869e-05     -0.0316463    1.95773e-05      0.0316463    1.95773e-05      0.0177015    9.89609e-06      0.0177015    9.89609e-06    -0.00493512    2.56465e-06     0.00271773      1.516e-06    -0.00271773      1.516e-06      0.0436182    1.37169e-05     0.00255932    1.20766e-06     0.00319845    1.71341e-06    -0.00310971    1.35051e-06   -0.000251176    1.23903e-07     0.00255503    1.07052e-06    -0.00138035    7.35363e-07     0.00138035    7.35363e-07    0.000772106    3.56883e-07    0.000772106    3.56883e-07   -0.000215261     8.9058e-08    0.000118543    5.46152e-08   -0.000118543    5.46152e-08        7.87275  10000000         1
     0.755       0.117128    6.64433e-05      0.0730958    4.54195e-05     -0.0713486    3.82667e-05     -0.0115086    6.73423e-06      0.0587383    3.07614e-05     -0.0315855    1.95461e-05      0.0315855    1.95461e-05      0.0176462    9.86828e-06      0.0176462    9.86828e-06    -0.00493783    2.56683e-06     0.00271559     1.5152e-06    -0.00271559     1.5152e-06      0.0435306    1.36935e-05     0.00254932    1.20343e-06      0.0031819    1.70505e-06    -0.00310585    1.34916e-06   -0.000250488     1.2359e-07     0.00255692    1.07057e-06    -0.00137493    7.32722e-07     0.00137493    7.32722e-07    0.000768149    3.55166e-07    0.000768149    3.55166e-07   -0.000214947    8.89546e-08    0.000118211    5.44758e-08   -0.000118211    5.44758e-08        382.011  10000000         1
     0.756       0.116904    6.63388e-05      0.0728627    4.52854e-05     -0.0714029    3.83043e-05     -0.0115001    6.73071e-06         0.0589    3.08361e-05     -0.0315244    1.95141e-05      0.0315244    1.95141e-05      0.0175908    9.83997e-06      0.0175908    9.83997e-06    -0.00494052    2.56886e-06     0.00271344    1.51435e-06    -0.00271344    1.51435e-06      0.0434433      1.367e-05     0.00253935    1.19916e-06      0.0031654    1.69658e-06    -0.00310198    1.34773e-06   -0.000249801    1.23274e-07     0.00255881    1.07065e-06    -0.00136953    7.30058e-07     0.00136953    7.30058e-07    0.000764202    3.53434e-07    0.000764202    3.53434e-07   -0.000214633     8.8844e-08    0.000117881    5.43345e-08   -0.000117881    5.43345e-08         1.8212  10000000         1
     0.757        0.11668    6.63043e-05      0.0726292    4.52072e-05     -0.0714568    3.83928e-05     -0.0114916    6.73606e-06      0.0590621     3.0945e-05     -0.0314633    1.95019e-05      0.0314633    1.95019e-05      0.0175353     9.8251e-06      0.0175353     9.8251e-06    -0.00494319    2.57405e-06     0.00271127    1.51549e-06    -0.00271127    1.51549e-06      0.0433563    1.36661e-05      0.0025294    1.19597e-06     0.00314893    1.69011e-06     -0.0030981    1.34802e-06   -0.000249116    1.23116e-07     0.00256071    1.07171e-06    -0.00136413    7.28036e-07     0.00136413    7.28036e-07    0.000760263    3.52182e-07    0.000760263    3.52182e-07   -0.000214318    8.88326e-08    0.000117551    5.42624e-08   -0.000117551    5.42624e-08        1.81251  10000000         1
     0.758       0.116454    6.62098e-05       0.072395    4.50782e-05     -0.0715116    3.84366e-05     -0.0114828    6.73316e-06      0.0592244    3.10326e-05     -0.0314018    1.94741e-05      0.0314018    1.94741e-05      0.0174796    9.79795e-06      0.0174796    9.79795e-06    -0.00494591    2.57649e-06     0.00270906     1.5148e-06    -0.00270906     1.5148e-06      0.0432694    1.36464e-05     0.00251946    1.19184e-06     0.00313249    1.68181e-06    -0.00309427    1.34672e-06   -0.000248428    1.22805e-07     0.00256261     1.0723e-06    -0.00135874    7.25533e-07     0.00135874    7.25533e-07    0.000756331    3.50481e-07    0.000756331    3.50481e-07   -0.000214006    8.87307e-08    0.000117219    5.41236e-08   -0.000117219    5.41236e-08        1.88472  10000000         1
     0.759        0.11623     6.6113e-05      0.0721592     4.4986e-05     -0.0715671    3.84871e-05     -0.0114742    6.73134e-06      0.0593865    3.11377e-05     -0.0313395     1.9463e-05      0.0313395     1.9463e-05      0.0174237    9.77454e-06      0.0174237    9.77454e-06    -0.00494866    2.57941e-06     0.00270686    1.51437e-06    -0.00270686    1.51437e-06      0.0431821    1.36327e-05     0.00250953    1.18741e-06     0.00311599     1.6751e-06    -0.00309042    1.34544e-06    -0.00024774    1.22498e-07     0.00256444    1.07353e-06    -0.00135331    7.23757e-07     0.00135331    7.23757e-07    0.000752395    3.48905e-07    0.000752395    3.48905e-07   -0.000213694    8.86293e-08    0.000116888     5.3987e-08   -0.000116888     5.3987e-08        1.90134  10000000         1
      0.76       0.116004    6.59991e-05      0.0719243    4.48464e-05     -0.0716216    3.85216e-05     -0.0114652    6.72715e-06      0.0595496    3.12101e-05     -0.0312778    1.94286e-05      0.0312778    1.94286e-05      0.0173678    9.74488e-06      0.0173678    9.74488e-06    -0.00495137    2.58119e-06      0.0027046    1.51335e-06     -0.0027046    1.51335e-06      0.0430958    1.36075e-05     0.00249963    1.18303e-06     0.00309964    1.66656e-06    -0.00308659    1.34394e-06   -0.000247051    1.22177e-07     0.00256634    1.07353e-06    -0.00134794    7.21049e-07     0.00134794    7.21049e-07    0.000748481    3.47154e-07    0.000748481    3.47154e-07   -0.000213384    8.85124e-08    0.000116557    5.38432e-08   -0.000116557    5.38432e-08        1.85391  10000000         1
