        Q2    <dsig|+1,0>         err[1]    <dsig|+2,0>         err[2]      <ALL|0,0>         err[3]     <ALL|+1,0>         err[4]   <dsig|0,+1>          err[5]   <dsig|+1,-1>         err[6]    dsig|+1,+1>         err[7]  <dsig|+2,+1>          err[8]  <dsig|+2,-1>          err[9]     <ALL|0,+1>        err[10]    <ALL|+1,-1>        err[11]    <ALL|+1,+1>        err[12]           AUzi        err[13]        AUcfqzi        err[14]       AUc2fqzi        err[15]           ALzi        err[16]        ALcfqzi        err[17]       BUcf12zi        err[18]    BUcfqmf12zi        err[19]    BUcfqpf12zi        err[20]   BUc2fqmf12zi        err[21]   BUc2fqpf12zi        err[22]       BLcf12zi        err[23]    BLcfqmf12zi        err[24]    BLcfqpf12zi        err[25]        time[s]     neval      fail
   1507.69     -0.0767977    6.56343e-05      0.0835407    3.97864e-05      0.0453149    9.43372e-05      -0.097586     3.9282e-05     0.00874238    8.30045e-06     0.00698411    5.76977e-06    -0.00698411    5.76977e-06      0.0138888    6.57495e-06      0.0138888    6.57495e-06     0.00276738    3.04828e-06      0.0078695     3.1459e-06     -0.0078695     3.1459e-06         380.68       0.108737       -14.6177      0.0117744        31.8023      0.0121194        17.2505      0.0355727       -18.5745     0.00526832        3.32805     0.00301343        2.65871     0.00206097       -2.65871     0.00206097         5.2872     0.00199599         5.2872     0.00199599        1.05349     0.00112073        2.99576    0.000837839       -2.99576    0.000837839        16.2961  10000000         1
   1516.11     -0.0770938    5.84424e-05      0.0833001    3.41793e-05      0.0468139    8.86088e-05     -0.0978914    3.42826e-05      0.0087897    7.59334e-06      0.0070034    5.12297e-06     -0.0070034    5.12297e-06      0.0138606    5.67775e-06      0.0138606    5.67775e-06     0.00280841     2.8009e-06     0.00789305    2.73678e-06    -0.00789305    2.73678e-06        376.059      0.0920113       -14.4959      0.0104008        31.3257      0.0103182        17.6048      0.0330426       -18.4065       0.004612        3.30544     0.00273862        2.63369     0.00181557       -2.63369     0.00181557        5.21242     0.00171244        5.21242     0.00171244        1.05613     0.00102111        2.96825    0.000729241       -2.96825    0.000729241        15.9406  10000000         1
   1524.52     -0.0773743    5.89123e-05      0.0830602    3.52158e-05      0.0482976    8.95466e-05     -0.0981928    3.55019e-05     0.00883452     7.7713e-06      0.0070213     5.1662e-06     -0.0070213     5.1662e-06       0.013832     5.8701e-06       0.013832     5.8701e-06     0.00284867    2.84491e-06     0.00791634    2.83448e-06    -0.00791634    2.83448e-06        371.517      0.0938908       -14.3729       0.010323        30.8583       0.010505        17.9434      0.0329576       -18.2402     0.00471613        3.28218     0.00276545        2.60853     0.00180256       -2.60853     0.00180256        5.13883     0.00175199        5.13883     0.00175199        1.05833     0.00102253        2.94106    0.000745973       -2.94106    0.000745973        15.6929  10000000         1
   1532.93     -0.0776738    5.90198e-05      0.0828221    3.48989e-05      0.0498047    9.05084e-05      -0.098489    3.55212e-05     0.00887973    7.92782e-06     0.00704088    5.17744e-06    -0.00704088    5.17744e-06      0.0138031    5.81567e-06      0.0138031    5.81567e-06     0.00288957    2.88887e-06     0.00793929    2.83627e-06    -0.00793929    2.83627e-06        367.076      0.0929748       -14.2561      0.0102128        30.4021      0.0102379        18.2821      0.0328992       -18.0765     0.00464125        3.25954     0.00279055        2.58454     0.00178422       -2.58454     0.00178422        5.06681     0.00170598        5.06681     0.00170598        1.06069     0.00102584        2.91433    0.000734218       -2.91433    0.000734218        16.3828  10000000         1
   1541.35     -0.0779549    5.86841e-05      0.0825858    3.50666e-05      0.0513081    9.12973e-05     -0.0987873    3.60256e-05     0.00892294     7.9368e-06     0.00705877    5.13623e-06    -0.00705877    5.13623e-06      0.0137749     5.8597e-06      0.0137749     5.8597e-06     0.00292998    2.89417e-06     0.00796233    2.87542e-06    -0.00796233    2.87542e-06        362.703      0.0932187       -14.1372       0.010003        29.9541      0.0101242        18.6096      0.0327665       -17.9152     0.00463501        3.23638     0.00275591        2.56024     0.00174285       -2.56024     0.00174285         4.9962     0.00169356         4.9962     0.00169356        1.06271     0.00101357        2.88796    0.000732647       -2.88796    0.000732647        16.2016  10000000         1
   1549.76     -0.0782511    6.03792e-05       0.082347    3.52533e-05      0.0528301    9.29864e-05     -0.0990814    3.64595e-05     0.00896966    8.02834e-06     0.00707825    5.30128e-06    -0.00707825    5.30128e-06      0.0137457    5.88043e-06      0.0137457    5.88043e-06     0.00297136    2.97188e-06     0.00798507    2.91173e-06    -0.00798507    2.91173e-06        358.331      0.0932347       -14.0199      0.0101843        29.5075      0.0100315        18.9307      0.0329538        -17.752     0.00461912        3.21411     0.00275257        2.53636      0.0017813       -2.53636      0.0017813         4.9255      0.0016726         4.9255      0.0016726        1.06473     0.00102825         2.8613    0.000730993        -2.8613    0.000730993        16.1819  10000000         1
   1558.18     -0.0785352     5.8569e-05      0.0821066    3.39431e-05      0.0543629    9.13895e-05     -0.0993709    3.53925e-05     0.00901703    7.79238e-06     0.00709666     5.1334e-06    -0.00709666     5.1334e-06      0.0137164    5.67051e-06      0.0137164    5.67051e-06       0.003013    2.90809e-06     0.00800743    2.82405e-06    -0.00800743    2.82405e-06        354.057      0.0883616        -13.903     0.00977058        29.0704      0.0095808        19.2475      0.0319985       -17.5915     0.00447008        3.19254     0.00264139        2.51262     0.00170591       -2.51262     0.00170591        4.85639     0.00160057        4.85639     0.00160057        1.06678    0.000994614        2.83508    0.000706489       -2.83508    0.000706489        15.0471  10000000         1
   1566.59     -0.0788038     5.9381e-05      0.0818739     3.5637e-05       0.055873    9.31976e-05     -0.0996627    3.73201e-05     0.00905873    8.05403e-06     0.00711356    5.19219e-06    -0.00711356    5.19219e-06      0.0136883    5.97369e-06      0.0136883    5.97369e-06     0.00305339    2.98378e-06     0.00802998    2.97861e-06    -0.00802998    2.97861e-06        349.898      0.0922953       -13.7866     0.00973133        28.6475     0.00991877        19.5498      0.0321993       -17.4359     0.00463429        3.16963     0.00269121        2.48902     0.00169395       -2.48902     0.00169395        4.78949     0.00166516        4.78949     0.00166516        1.06837     0.00100526        2.80967    0.000732751       -2.80967    0.000732751        14.9888  10000000         1
      1575     -0.0790922    5.76577e-05      0.0816412    3.35747e-05      0.0574102    9.25714e-05     -0.0999572    3.55699e-05     0.00910438    7.82533e-06     0.00713242    5.03888e-06    -0.00713242    5.03888e-06        0.01366    5.63527e-06        0.01366    5.63527e-06     0.00309489    2.92547e-06     0.00805272     2.8353e-06    -0.00805272     2.8353e-06        345.685       0.086514       -13.6705     0.00936001        28.2221     0.00920966        19.8458      0.0316127       -17.2769     0.00437059        3.14725     0.00258789        2.46557     0.00162891       -2.46557     0.00162891        4.72206     0.00154862        4.72206     0.00154862        1.06986    0.000975201         2.7837     0.00068941        -2.7837     0.00068941        15.0844  10000000         1
   1583.42     -0.0793684    5.80992e-05      0.0814063    3.39403e-05      0.0589419    9.24673e-05      -0.100241    3.59916e-05     0.00914803    7.79684e-06     0.00715017    5.07578e-06    -0.00715017    5.07578e-06      0.0136309    5.70655e-06      0.0136309    5.70655e-06     0.00313601    2.93687e-06     0.00807468    2.86886e-06    -0.00807468    2.86886e-06        341.633      0.0856633       -13.5574     0.00932389        27.8111     0.00926372        20.1365      0.0311837       -17.1229     0.00440037        3.12526     0.00254577        2.44273     0.00162227       -2.44273     0.00162227        4.65675     0.00156118        4.65675     0.00156118        1.07136    0.000966697        2.75858    0.000694359       -2.75858    0.000694359         15.157  10000000         1
   1591.83     -0.0796361    5.68263e-05      0.0811708     3.2989e-05      0.0604753    9.12319e-05      -0.100523    3.51303e-05     0.00919312    7.58134e-06     0.00716732    4.95639e-06    -0.00716732    4.95639e-06      0.0136016    5.55765e-06      0.0136016    5.55765e-06     0.00317727    2.88556e-06     0.00809648    2.79796e-06    -0.00809648    2.79796e-06        337.639       0.081372       -13.4441     0.00902968        27.4065     0.00896868        20.4188      0.0304079       -16.9703     0.00429486        3.10396     0.00244801        2.41997     0.00156855       -2.41997     0.00156855        4.59245     0.00151532        4.59245     0.00151532        1.07277    0.000939348        2.73369    0.000677059       -2.73369    0.000677059        15.2641  10000000         1
   1600.25     -0.0799166    5.76655e-05      0.0809464    3.41356e-05      0.0620258    9.35917e-05      -0.100821    3.66587e-05     0.00923676    7.98173e-06     0.00718559    5.03359e-06    -0.00718559    5.03359e-06      0.0135745    5.75785e-06      0.0135745    5.75785e-06     0.00321889    2.98151e-06     0.00811946    2.92127e-06    -0.00811946    2.92127e-06        333.606      0.0850306       -13.3304     0.00899872        27.0043      0.0090724        20.6922      0.0307741       -16.8172     0.00436086        3.08144     0.00254429        2.39716     0.00156414       -2.39716     0.00156414        4.52853     0.00153538        4.52853     0.00153538        1.07384     0.00095625         2.7087    0.000687822        -2.7087    0.000687822        15.1612  10000000         1
   1608.66     -0.0801804    5.66363e-05      0.0807102    3.29894e-05      0.0635673     9.3928e-05      -0.101097    3.59123e-05     0.00928178    7.94532e-06     0.00720245    4.94228e-06    -0.00720245    4.94228e-06      0.0135448    5.57634e-06      0.0135448    5.57634e-06     0.00326017    2.97518e-06      0.0081408     2.8597e-06     -0.0081408     2.8597e-06        329.728      0.0823152       -13.2189     0.00873467        26.6124      0.0086129        20.9599      0.0305254       -16.6672     0.00421197        3.06046     0.00250591        2.37485     0.00151793       -2.37485     0.00151793        4.46611     0.00146206        4.46611     0.00146206        1.07497    0.000943578        2.68425    0.000663364       -2.68425    0.000663364        15.1099  10000000         1
   1617.07     -0.0804508    5.89016e-05        0.08048    3.38987e-05      0.0651215    9.56937e-05      -0.101376    3.69866e-05     0.00932575    8.06588e-06     0.00721994    5.15413e-06    -0.00721994    5.15413e-06      0.0135158    5.72025e-06      0.0135158    5.72025e-06     0.00330176    3.06703e-06     0.00816241    2.94797e-06    -0.00816241    2.94797e-06        325.899      0.0837881       -13.1094     0.00898674        26.2283     0.00875081         21.223      0.0307054       -16.5192     0.00427626        3.03925     0.00250984        2.35297     0.00156701       -2.35297     0.00156701        4.40479     0.00148082        4.40479     0.00148082        1.07604    0.000960492        2.66012    0.000674748       -2.66012    0.000674748         15.643  10000000         1
   1625.49     -0.0807104    5.98293e-05      0.0802524    3.55809e-05      0.0666744    9.65551e-05      -0.101656    3.88204e-05     0.00936838    8.17135e-06     0.00723634    5.21404e-06    -0.00723634    5.21404e-06      0.0134876      6.006e-06      0.0134876      6.006e-06     0.00334319    3.10652e-06     0.00818401    3.09609e-06    -0.00818401    3.09609e-06        322.131      0.0864157       -12.9996     0.00898328        25.8518     0.00912554        21.4779      0.0305651       -16.3732     0.00445002        3.01784     0.00250465        2.33105     0.00155885       -2.33105     0.00155885        4.34477     0.00154423        4.34477     0.00154423        1.07695    0.000958095        2.63632    0.000703229       -2.63632    0.000703229        16.2665  10000000         1
    1633.9     -0.0809793    5.73471e-05      0.0800196     3.3966e-05      0.0682531     9.5676e-05      -0.101933    3.75025e-05     0.00941406    8.12538e-06      0.0072539    4.99765e-06     -0.0072539    4.99765e-06      0.0134584    5.75781e-06      0.0134584    5.75781e-06     0.00338558    3.06615e-06     0.00820537     2.9866e-06    -0.00820537     2.9866e-06        318.331      0.0821009       -12.8891     0.00850083        25.4727     0.00858765        21.7271      0.0299367       -16.2242     0.00425687        2.99679     0.00246838        2.30914     0.00147523       -2.30914     0.00147523        4.28422     0.00146239        4.28422     0.00146239        1.07773    0.000935635        2.61202    0.000670859       -2.61202    0.000670859        16.0894  10000000         1
   1642.32      -0.081229    5.66625e-05      0.0797893    3.30278e-05      0.0698062    9.37558e-05      -0.102206    3.64789e-05     0.00945786    7.69827e-06     0.00726966    4.93549e-06    -0.00726966    4.93549e-06      0.0134293    5.61035e-06      0.0134293    5.61035e-06     0.00342685    2.98376e-06     0.00822648    2.90275e-06    -0.00822648    2.90275e-06        314.669      0.0772962       -12.7801     0.00834393        25.1072     0.00836502        21.9659      0.0290044       -16.0806     0.00416384         2.9761     0.00230946        2.28754     0.00144783       -2.28754     0.00144783        4.22578     0.00142798        4.22578     0.00142798        1.07832    0.000900757        2.58862    0.000655722       -2.58862    0.000655722        16.1773  10000000         1
   1650.73     -0.0814978    5.70828e-05      0.0795618    3.28547e-05      0.0713862    9.47611e-05      -0.102476      3.656e-05     0.00950242    7.74382e-06     0.00728725    4.97612e-06    -0.00728725    4.97612e-06         0.0134    5.57489e-06         0.0134    5.57489e-06     0.00346911    3.02036e-06     0.00824737    2.91046e-06    -0.00824737    2.91046e-06        311.086       0.076839       -12.6764     0.00830841        24.7506     0.00819069        22.2072       0.028964       -15.9394     0.00410336        2.95607     0.00229567        2.26696     0.00144318       -2.26696     0.00144318        4.16855     0.00139554        4.16855     0.00139554        1.07919    0.000900986        2.56564    0.000646649       -2.56564    0.000646649        16.1663  10000000         1
   1659.14     -0.0817508    5.74985e-05       0.079338    3.25384e-05      0.0729587    9.67871e-05      -0.102754    3.67406e-05     0.00954586    7.86646e-06     0.00730328    5.00701e-06    -0.00730328    5.00701e-06      0.0133721    5.54275e-06      0.0133721    5.54275e-06     0.00351079    3.08507e-06     0.00826875    2.92126e-06    -0.00826875    2.92126e-06        307.443      0.0758749       -12.5668     0.00827675        24.3919     0.00798977        22.4306       0.029237       -15.7954     0.00408678         2.9348     0.00230748        2.24534     0.00143617       -2.24534     0.00143617        4.11116      0.0013691        4.11116      0.0013691        1.07937    0.000910306        2.54217    0.000642652       -2.54217    0.000642652        16.2952  10000000         1
   1667.56     -0.0820048    5.81987e-05      0.0791124    3.29583e-05        0.07454    9.85482e-05      -0.103026    3.74525e-05     0.00958875     8.1368e-06     0.00731955     5.0713e-06    -0.00731955     5.0713e-06      0.0133434    5.60797e-06      0.0133434    5.60797e-06     0.00355272    3.15741e-06     0.00828983     2.9805e-06    -0.00828983     2.9805e-06        303.959      0.0776958       -12.4631     0.00825141         24.047     0.00791062        22.6571      0.0293895       -15.6579     0.00404725        2.91459     0.00235838        2.22485     0.00143273       -2.22485     0.00143273        4.05584     0.00135309        4.05584     0.00135309        1.07988    0.000919174        2.51977    0.000637104       -2.51977    0.000637104        15.2212  10000000         1
   1675.97     -0.0822613     5.5287e-05      0.0788852    3.16364e-05       0.076129    9.55626e-05      -0.103292    3.61374e-05     0.00963245    7.83046e-06     0.00733609    4.80786e-06    -0.00733609    4.80786e-06      0.0133142    5.40413e-06      0.0133142    5.40413e-06     0.00359502    3.03289e-06     0.00831033    2.87218e-06    -0.00831033    2.87218e-06        300.507      0.0729664       -12.3601     0.00774599        23.7056     0.00756643        22.8773      0.0281749       -15.5199     0.00390915        2.89462     0.00224569        2.20455     0.00134197       -2.20455     0.00134197        4.00101     0.00130135        4.00101     0.00130135        1.08033     0.00087284        2.49731    0.000614222       -2.49731    0.000614222        15.4567  10000000         1
   1684.39     -0.0825098    6.09312e-05       0.078664    3.52438e-05      0.0777251    0.000102057       -0.10356    4.02324e-05     0.00967645    8.46746e-06     0.00735193    5.30244e-06    -0.00735193    5.30244e-06       0.013286     5.9932e-06       0.013286     5.9932e-06     0.00363748    3.30296e-06      0.0083311    3.20564e-06     -0.0083311    3.20564e-06        297.082      0.0811875       -12.2561     0.00840822        23.3697     0.00829695        23.0907      0.0296554        -15.383     0.00424756         2.8747     0.00238971        2.18412      0.0014578       -2.18412      0.0014578        3.94702     0.00141654        3.94702     0.00141654        1.08063    0.000935754        2.47502    0.000670414       -2.47502    0.000670414        16.2901  10000000         1
    1692.8      -0.082767    5.81561e-05      0.0784345    3.31109e-05      0.0793275    0.000100259      -0.103822    3.83239e-05     0.00972039    8.18819e-06     0.00736862    5.05959e-06    -0.00736862    5.05959e-06      0.0132562    5.64425e-06      0.0132562    5.64425e-06     0.00367991    3.20148e-06     0.00835129    3.04915e-06    -0.00835129    3.04915e-06        293.659      0.0763732       -12.1526     0.00793257         23.033     0.00765894        23.2952      0.0288119       -15.2442     0.00399321        2.85448     0.00228707        2.16386     0.00137509       -2.16386     0.00137509         3.8928     0.00131235         3.8928     0.00131235        1.08064    0.000897151        2.45243    0.000628453       -2.45243    0.000628453        16.1954  10000000         1
   1701.21     -0.0830108    5.85446e-05      0.0782123    3.35982e-05      0.0809209    0.000102156      -0.104083    3.93278e-05     0.00976305    8.46001e-06     0.00738424    5.10333e-06    -0.00738424    5.10333e-06      0.0132273    5.73122e-06      0.0132273    5.73122e-06       0.003722    3.31217e-06     0.00837145    3.13137e-06    -0.00837145    3.13137e-06        290.364      0.0785903       -12.0517      0.0078488        22.7101     0.00757576        23.4966      0.0289728        -15.111     0.00398409        2.83484     0.00233358        2.14412     0.00136346       -2.14412     0.00136346        3.84073     0.00129951        3.84073     0.00129951        1.08074    0.000916174        2.43077    0.000627586       -2.43077    0.000627586        15.9085  10000000         1
   1709.63      -0.083256    5.67776e-05       0.077991     3.2576e-05      0.0825211    9.91855e-05      -0.104344    3.80113e-05     0.00980606    8.09049e-06     0.00739993    4.93622e-06    -0.00739993    4.93622e-06      0.0131985    5.56629e-06      0.0131985    5.56629e-06     0.00376441    3.17786e-06     0.00839164    3.02408e-06    -0.00839164    3.02408e-06        287.092      0.0733706       -11.9511     0.00755628        22.3906     0.00739741        23.6912      0.0278243       -14.9781     0.00388838        2.81525     0.00220848        2.12446     0.00130902       -2.12446     0.00130902         3.7892      0.0012712         3.7892      0.0012712        1.08073    0.000869527        2.40918      0.0006121       -2.40918      0.0006121        15.9685  10000000         1
   1718.04     -0.0834896     5.7732e-05      0.0777643    3.27618e-05      0.0841229    0.000101443      -0.104603    3.86091e-05     0.00984888     8.2338e-06     0.00741459    5.01268e-06    -0.00741459    5.01268e-06      0.0131693    5.62081e-06      0.0131693    5.62081e-06     0.00380656    3.24436e-06     0.00841156    3.06765e-06    -0.00841156    3.06765e-06        283.778      0.0728288       -11.8463     0.00760648        22.0678     0.00737298        23.8723      0.0281278        -14.842     0.00393725         2.7949     0.00222375         2.1041     0.00131601        -2.1041     0.00131601        3.73715      0.0012745        3.73715      0.0012745        1.08022    0.000877951        2.38702    0.000618503       -2.38702    0.000618503        15.9315  10000000         1
   1726.46     -0.0837349    5.40835e-05      0.0775422    3.05585e-05      0.0857498    9.69044e-05      -0.104858    3.62234e-05     0.00989235    7.79242e-06     0.00743041    4.69073e-06    -0.00743041    4.69073e-06      0.0131401    5.26024e-06      0.0131401    5.26024e-06     0.00384954    3.07764e-06     0.00843129    2.87492e-06    -0.00843129    2.87492e-06        280.655       0.066877       -11.7503     0.00705402        21.7626     0.00683099        24.0661      0.0265852       -14.7144     0.00368025        2.77634     0.00208452        2.08538     0.00121909       -2.08538     0.00121909        3.68782     0.00118628        3.68782     0.00118628        1.08039    0.000824497        2.36628    0.000577136       -2.36628    0.000577136        16.0302  10000000         1
   1734.87     -0.0839712    5.70631e-05      0.0773254    3.24263e-05      0.0873541    0.000100942       -0.10512    3.85974e-05     0.00993506    8.23223e-06     0.00744545    4.95359e-06    -0.00744545    4.95359e-06       0.013112    5.56329e-06       0.013112    5.56329e-06     0.00389192     3.2476e-06     0.00845151    3.06816e-06    -0.00845151    3.06816e-06        277.486      0.0715114       -11.6504     0.00732572        21.4568      0.0070982        24.2396      0.0273045       -14.5847     0.00381445        2.75684     0.00217104        2.06601     0.00126725       -2.06601     0.00126725         3.6384     0.00122635         3.6384     0.00122635        1.07996    0.000857112        2.34518    0.000599636       -2.34518    0.000599636        15.3154  10000000         1
   1743.28     -0.0842111    5.58329e-05      0.0771045    3.18072e-05      0.0889749    9.98172e-05      -0.105368    3.79804e-05     0.00997681    8.01873e-06     0.00746072    4.83834e-06    -0.00746072    4.83834e-06      0.0130826    5.46239e-06      0.0130826    5.46239e-06     0.00393444     3.1887e-06     0.00847073    3.01852e-06    -0.00847073    3.01852e-06        274.431       0.069008       -11.5551     0.00708876        21.1599     0.00691971        24.4175       0.026696       -14.4582     0.00373391        2.73795     0.00209012        2.04746     0.00122391       -2.04746     0.00122391        3.59026     0.00119671        3.59026     0.00119671        1.07973    0.000831892        2.32463     0.00058695       -2.32463     0.00058695        15.2444  10000000         1
    1751.7     -0.0844481    5.44768e-05      0.0768841    3.06122e-05      0.0906014     0.00010005      -0.105622    3.71882e-05      0.0100194    8.04249e-06     0.00747596      4.725e-06    -0.00747596      4.725e-06      0.0130535    5.27432e-06      0.0130535    5.27432e-06     0.00397705    3.18344e-06     0.00849028    2.95273e-06    -0.00849028    2.95273e-06        271.352      0.0671026       -11.4576     0.00682655        20.8627     0.00651035        24.5849      0.0264592       -14.3303     0.00359157        2.71878      0.0020762        2.02862     0.00117992       -2.02862     0.00117992        3.54211     0.00113185        3.54211     0.00113185        1.07918    0.000821576        2.30385    0.000563371       -2.30385    0.000563371        15.3697  10000000         1
   1760.11     -0.0846735    5.72217e-05        0.07666    3.27586e-05      0.0922336    0.000102971      -0.105867    3.95869e-05      0.0100616    8.19137e-06     0.00749011    4.95609e-06    -0.00749011    4.95609e-06      0.0130239    5.64425e-06      0.0130239    5.64425e-06     0.00401987    3.28948e-06     0.00850916    3.14466e-06    -0.00850916    3.14466e-06        268.308      0.0700103       -11.3593     0.00708121        20.5685     0.00696051         24.747      0.0268627       -14.2025       0.003804        2.69962     0.00208187        2.00966       0.001222       -2.00966       0.001222        3.49442     0.00120914        3.49442     0.00120914        1.07856     0.00083652        2.28308    0.000597494       -2.28308    0.000597494        14.8855  10000000         1
   1768.53      -0.084908    5.47096e-05       0.076444    3.08168e-05      0.0938638    0.000100061      -0.106115    3.75469e-05      0.0101046    7.93452e-06     0.00750514    4.73391e-06    -0.00750514    4.73391e-06       0.012995    5.31417e-06       0.012995    5.31417e-06     0.00406284    3.18813e-06     0.00852835    2.98098e-06    -0.00852835    2.98098e-06        265.389      0.0652854       -11.2668     0.00670973        20.2874     0.00647917        24.9104      0.0258383       -14.0808     0.00358113        2.68163     0.00199973        1.99178     0.00115684       -1.99178     0.00115684        3.44873     0.00112661        3.44873     0.00112661        1.07823    0.000803443        2.26333    0.000562022       -2.26333    0.000562022        14.9513  10000000         1
   1776.94      -0.085136    5.34108e-05      0.0762244    2.98819e-05      0.0955044    9.88825e-05      -0.106362    3.67103e-05      0.0101487    7.90654e-06      0.0075197    4.62286e-06     -0.0075197    4.62286e-06      0.0129659    5.17439e-06      0.0129659    5.17439e-06     0.00410617     3.1695e-06     0.00854745    2.91132e-06    -0.00854745    2.91132e-06        262.437      0.0625396       -11.1714     0.00648318        20.0041     0.00622689        25.0639      0.0252537       -13.9567     0.00348459        2.66339     0.00197551        1.97345     0.00111835       -1.97345     0.00111835        3.40273     0.00108927        3.40273     0.00108927        1.07761    0.000791161        2.24317    0.000545899       -2.24317    0.000545899        15.0267  10000000         1
   1785.35     -0.0853645    5.50156e-05      0.0760067    3.06741e-05      0.0971479    9.99467e-05      -0.106609    3.76628e-05      0.0101908    7.78698e-06     0.00753422    4.76225e-06    -0.00753422    4.76225e-06      0.0129369    5.30809e-06      0.0129369    5.30809e-06      0.0041491    3.20269e-06     0.00856645    2.98822e-06    -0.00856645    2.98822e-06        259.532       0.062964       -11.0774       0.006614        19.7262     0.00636185         25.213      0.0252078       -13.8342      0.0035527        2.64484      0.0019164        1.95537     0.00114129       -1.95537     0.00114129        3.35754       0.001111        3.35754       0.001111        1.07682    0.000789078        2.22327    0.000557252       -2.22327    0.000557252        15.3043  10000000         1
   1793.77     -0.0855927    5.79466e-05      0.0757949    3.22291e-05      0.0987884    0.000105025      -0.106862    3.96672e-05      0.0102328    8.34915e-06     0.00754883    5.02203e-06    -0.00754883    5.02203e-06      0.0129088    5.56185e-06      0.0129088    5.56185e-06     0.00419196    3.40604e-06     0.00858601    3.15164e-06    -0.00858601    3.15164e-06        256.651      0.0665955       -10.9838     0.00686818        19.4529       0.006553        25.3542      0.0261397       -13.7132     0.00364005        2.62626     0.00203158        1.93742     0.00118683       -1.93742     0.00118683        3.31307     0.00113956        3.31307     0.00113956        1.07587     0.00082839        2.20361    0.000572131       -2.20361    0.000572131        16.3627  10000000         1
   1802.18     -0.0858127    5.43993e-05      0.0755756    3.04874e-05        0.10043    0.000101496      -0.107089    3.80001e-05      0.0102738    7.97695e-06      0.0075627    4.70139e-06     -0.0075627    4.70139e-06      0.0128788    5.27791e-06      0.0128788    5.27791e-06     0.00423488    3.24324e-06     0.00860361    3.01581e-06    -0.00860361    3.01581e-06        253.936      0.0625838       -10.8955     0.00636362        19.1914     0.00612902        25.5027      0.0249953       -13.5969     0.00347121        2.60889     0.00192088        1.92044     0.00109602       -1.92044     0.00109602        3.27039     0.00107081        3.27039     0.00107081        1.07539    0.000779764        2.18476    0.000544573       -2.18476    0.000544573        16.1843  10000000         1
    1810.6     -0.0860342    5.50803e-05       0.075358    3.04567e-05       0.102101    0.000102685      -0.107334    3.81876e-05      0.0103197    8.05442e-06     0.00757685    4.76228e-06    -0.00757685    4.76228e-06      0.0128498    5.27766e-06      0.0128498    5.27766e-06     0.00427895    3.29662e-06     0.00862246    3.02918e-06    -0.00862246    3.02918e-06        251.091      0.0620326       -10.8012     0.00637946        18.9217     0.00605228        25.6365      0.0249931       -13.4753     0.00344994        2.59117      0.0019184        1.90248     0.00109952       -1.90248     0.00109952        3.22645     0.00105863        3.22645     0.00105863         1.0744    0.000784039        2.16502    0.000540758       -2.16502    0.000540758        15.8964  10000000         1
   1819.01     -0.0862572    5.59945e-05      0.0751469    3.14399e-05       0.103756    0.000104043       -0.10758    3.93306e-05      0.0103608    8.14856e-06     0.00759108     4.8404e-06    -0.00759108     4.8404e-06      0.0128214    5.44618e-06      0.0128214    5.44618e-06     0.00432214    3.35127e-06     0.00864138    3.12256e-06    -0.00864138    3.12256e-06        248.343      0.0631813       -10.7107     0.00639671        18.6622     0.00619844        25.7671      0.0249929       -13.3583     0.00350729        2.57304     0.00191484        1.88519     0.00110226       -1.88519     0.00110226        3.18411     0.00108309        3.18411     0.00108309        1.07337    0.000786189        2.14602    0.000550692       -2.14602    0.000550692        15.9834  10000000         1
   1827.42     -0.0864722    5.47513e-05      0.0749275    3.06035e-05       0.105412    0.000104516      -0.107802     3.8929e-05      0.0104021    8.24191e-06     0.00760467    4.73524e-06    -0.00760467    4.73524e-06      0.0127911    5.30729e-06      0.0127911    5.30729e-06     0.00436515    3.35228e-06     0.00865861    3.09004e-06    -0.00865861    3.09004e-06        245.706      0.0626535       -10.6234     0.00615676        18.4101     0.00587404        25.9005      0.0248164       -13.2438     0.00338643        2.55586     0.00191734        1.86851     0.00106144       -1.86851     0.00106144        3.14284     0.00102871        3.14284     0.00102871        1.07254    0.000776943        2.12747    0.000531177       -2.12747    0.000531177        15.8446  10000000         1
   1835.84     -0.0866878    5.26529e-05      0.0747146    2.91273e-05       0.107071      0.0001013       -0.10804    3.72435e-05      0.0104439    7.90016e-06     0.00761832    4.54671e-06    -0.00761832    4.54671e-06      0.0127623    5.07702e-06      0.0127623    5.07702e-06     0.00440844    3.24115e-06     0.00867692    2.95112e-06    -0.00867692    2.95112e-06        243.031      0.0579449       -10.5339     0.00588459         18.158     0.00560064        26.0215      0.0238246       -13.1285      0.0032686        2.53821     0.00182212        1.85149     0.00101298       -1.85149     0.00101298        3.10165     0.00098771        3.10165     0.00098771        1.07139     0.00074513        2.10876    0.000511475       -2.10876    0.000511475        15.9115  10000000         1
   1844.25     -0.0869098    5.35454e-05      0.0745078    2.99403e-05       0.108753    0.000104954       -0.10828    3.87432e-05      0.0104862    8.40034e-06      0.0076326    4.62545e-06     -0.0076326    4.62545e-06      0.0127344     5.2175e-06      0.0127344     5.2175e-06     0.00445211    3.44166e-06     0.00869553    3.07222e-06    -0.00869553    3.07222e-06        240.378      0.0607212       -10.4456     0.00586978        17.9101     0.00559717        26.1418      0.0243492       -13.0141     0.00329784        2.52066     0.00191624        1.83471     0.00101066       -1.83471     0.00101066        3.06107    0.000987444        3.06107    0.000987444        1.07019    0.000781887        2.09022    0.000516321       -2.09022    0.000516321        15.7045  10000000         1
